event_id,environment_id,event_type,x,y,segment_a_id,segment_b_id,shape_a_id,shape_b_id,t_a,t_b,residual,residual_unity_world_units,same_shape,source_anomaly_involved,navigability_status,refinement_method,status,review_notes
env38_intersection_event_0001,38,endpoint_endpoint,150.509354,212.02124,env38_shape_4330855546755831596_segment_0001,env38_shape_4330855546755831596_segment_0002,env38_shape_4330855546755831596,env38_shape_4330855546755831596,1.0,0.0,1.7288250917028504e-13,1.7288250917028504e-13,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0149,38,endpoint_endpoint,72.31711,114.152306,env38_shape_4330855547829185599_segment_0013,env38_shape_4330855547829185599_segment_0014,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0150,38,endpoint_endpoint,72.31711,114.152306,env38_shape_4330855547829185599_segment_0013,env38_shape_4330855547829185599_segment_0018,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0151,38,endpoint_endpoint,72.914856,136.863861,env38_shape_4330855547829185599_segment_0014,env38_shape_4330855547829185599_segment_0015,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,2.587351394317335e-12,2.587351394317335e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0152,38,endpoint_endpoint,72.31711,114.152306,env38_shape_4330855547829185599_segment_0014,env38_shape_4330855547829185599_segment_0018,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0153,38,endpoint_endpoint,74.70795,164.954742,env38_shape_4330855547829185599_segment_0015,env38_shape_4330855547829185599_segment_0016,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0154,38,endpoint_endpoint,70.54418,219.988846,env38_shape_4330855547829185599_segment_0016,env38_shape_4330855547829185599_segment_0017,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,1.2541745528087878e-11,1.2541745528087878e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0155,38,endpoint_endpoint,58.6248245,110.434319,env38_shape_4330855547829185599_segment_0018,env38_shape_4330855547829185599_segment_0019,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0156,38,endpoint_endpoint,47.1299973,88.2654648,env38_shape_4330855547829185599_segment_0019,env38_shape_4330855547829185599_segment_0020,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0157,38,endpoint_endpoint,35.6348457,65.27544,env38_shape_4330855547829185599_segment_0020,env38_shape_4330855547829185599_segment_0021,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0158,38,endpoint_endpoint,35.6348457,65.27544,env38_shape_4330855547829185599_segment_0020,env38_shape_4330855547829185599_segment_0024,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,3.4845583727585645e-13,3.4845583727585645e-13,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0159,38,endpoint_endpoint,35.86326,37.3374062,env38_shape_4330855547829185599_segment_0021,env38_shape_4330855547829185599_segment_0022,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0160,38,endpoint_endpoint,35.6348457,65.27544,env38_shape_4330855547829185599_segment_0021,env38_shape_4330855547829185599_segment_0024,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0161,38,endpoint_endpoint,39.14038,17.2817326,env38_shape_4330855547829185599_segment_0022,env38_shape_4330855547829185599_segment_0023,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,9.241078137243413e-12,9.241078137243413e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0162,38,endpoint_endpoint,36.91024,157.210281,env38_shape_4330855547829185599_segment_0024,env38_shape_4330855547829185599_segment_0025,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0163,38,endpoint_endpoint,38.6048965,178.315781,env38_shape_4330855547829185599_segment_0025,env38_shape_4330855547829185599_segment_0026,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0164,38,endpoint_endpoint,40.8395042,195.634842,env38_shape_4330855547829185599_segment_0026,env38_shape_4330855547829185599_segment_0027,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0165,38,endpoint_endpoint,41.9568863,221.892853,env38_shape_4330855547829185599_segment_0027,env38_shape_4330855547829185599_segment_0028,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0001,39,endpoint_endpoint,385.97287,113.819283,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0002,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0002,39,endpoint_endpoint,385.97287,113.819283,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0003,39,endpoint_endpoint,39.5062256,113.766319,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0006,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0004,39,endpoint_endpoint,39.5062256,113.766319,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0007,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0005,39,interior_interior_crossing,322.6918303388925,113.8094770066325,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.8173528260209739,0.5265439278102161,5.686117965451147e-13,5.686117965451147e-13,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0006,39,interior_interior_crossing,263.53609533164786,113.80036373419884,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.6466125935548916,0.41515536672623055,7.76816477811216e-09,7.76816477811216e-09,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0007,39,interior_interior_crossing,72.77083653533977,113.77132721841915,env39_shape_3305298596651482022_segment_0001,env39_shape_3305298596651482022_segment_0022,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.09601081461150329,0.3010428417877427,3.5811635842602123e-12,3.5811635842602123e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0008,39,endpoint_endpoint,385.97287,113.819283,env39_shape_3305298596651482022_segment_0002,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0009,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0002,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,7.267252921617371e-10,7.267252921617371e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0010,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0002,env39_shape_3305298596651482022_segment_0005,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0011,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0002,env39_shape_3305298596651482022_segment_0008,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0012,39,interior_interior_crossing,388.0067641631019,-63.34832989356524,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022_segment_0012,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.8101173927008942,0.5430539943018751,3.979039320256561e-13,3.979039320256561e-13,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0013,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022_segment_0018,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,3.112177182629239e-12,3.112177182629239e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0014,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022_segment_0019,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0015,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0003,env39_shape_3305298596651482022_segment_0020,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,1.2730026810586005e-08,1.2730026810586005e-08,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0016,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0005,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0017,39,interior_interior_crossing,38.60222607148718,224.9574259667749,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0006,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.9009043939877301,0.9991028924887201,1.1912042907658615e-08,1.1912042907658615e-08,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0018,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0008,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0019,39,interior_interior_crossing,320.50884281983446,224.20446924355446,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.16416719826550397,0.22999641789353073,2.0463630789890885e-12,2.0463630789890885e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0020,39,interior_interior_crossing,261.8526325244517,224.36120482894484,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.3174597533652559,0.6718805066986466,3.268041837639934e-09,3.268041837639934e-09,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0021,39,interior_interior_crossing,70.9978655446908,224.8709410989473,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0022,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.8162412913799812,0.6050845751096698,5.123796534383003e-14,5.123796534383003e-14,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0022,39,interior_interior_crossing,149.9990591045712,224.6599901338467,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0026,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.6097788096207579,0.44879642722612173,1.449228509952941e-13,1.449228509952941e-13,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0023,39,interior_interior_crossing,202.53230289630062,224.51967859208588,env39_shape_3305298596651482022_segment_0004,env39_shape_3305298596651482022_segment_0031,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.47248797249631025,0.38837231576324155,6.782954642463184e-09,6.782954642463184e-09,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0024,39,endpoint_endpoint,383.326172,224.036575,env39_shape_3305298596651482022_segment_0005,env39_shape_3305298596651482022_segment_0008,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0025,39,endpoint_endpoint,39.5062256,113.766319,env39_shape_3305298596651482022_segment_0006,env39_shape_3305298596651482022_segment_0007,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0026,39,interior_interior_crossing,40.515011919041555,4.323657783686313,env39_shape_3305298596651482022_segment_0007,env39_shape_3305298596651482022_segment_0024,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.39684881698298113,0.9983641848857677,3.8200619912876084e-12,3.8200619912876084e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0027,39,endpoint_endpoint,382.2173,309.25766,env39_shape_3305298596651482022_segment_0008,env39_shape_3305298596651482022_segment_0009,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0028,39,endpoint_endpoint,382.2173,309.25766,env39_shape_3305298596651482022_segment_0008,env39_shape_3305298596651482022_segment_0010,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0029,39,endpoint_endpoint,382.2173,309.25766,env39_shape_3305298596651482022_segment_0009,env39_shape_3305298596651482022_segment_0010,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0030,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0010,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0031,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0010,env39_shape_3305298596651482022_segment_0015,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0032,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0010,env39_shape_3305298596651482022_segment_0017,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0033,39,endpoint_endpoint,326.294525,-64.14967,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0012,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0034,39,endpoint_endpoint,326.294525,-64.14967,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0013,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0035,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0015,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0036,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0017,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0037,39,interior_interior_crossing,324.89649968075946,4.312400953052833,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0023,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.8185183154657238,0.99551759641581,1.3589129821411916e-13,1.3589129821411916e-13,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0038,39,interior_interior_crossing,319.6630013437765,267.540889089394,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0028,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.11297570291872674,0.9985617564075183,2.6722453352574938e-12,2.6722453352574938e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0039,39,interior_interior_crossing,321.5544254083177,171.07388218416878,env39_shape_3305298596651482022_segment_0011,env39_shape_3305298596651482022_segment_0030,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.3729941087420632,0.6663632517506006,8.526512829121202e-14,8.526512829121202e-14,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0040,39,endpoint_endpoint,326.294525,-64.14967,env39_shape_3305298596651482022_segment_0012,env39_shape_3305298596651482022_segment_0013,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0041,39,endpoint_endpoint,266.2587,-64.98972,env39_shape_3305298596651482022_segment_0013,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0042,39,endpoint_endpoint,266.2587,-64.98972,env39_shape_3305298596651482022_segment_0013,env39_shape_3305298596651482022_segment_0016,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,5.684341886080802e-14,5.684341886080802e-14,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0043,39,endpoint_endpoint,266.2587,-64.98972,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022_segment_0016,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0044,39,interior_interior_crossing,260.55913547969567,309.31632897229315,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022_segment_0017,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.8691484578111555,0.34092769442613313,2.2168933355715126e-12,2.2168933355715126e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0045,39,interior_interior_crossing,265.2031717926033,4.323160233612479,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022_segment_0023,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.16094638867070898,0.757241755820844,6.594708779061875e-09,6.594708779061875e-09,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0046,39,interior_interior_crossing,261.186585809054,268.10568696133953,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022_segment_0028,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.7734563081803572,0.6562446152275574,7.673861546209082e-12,7.673861546209082e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0047,39,interior_interior_crossing,262.66808374136224,170.80578003099862,env39_shape_3305298596651482022_segment_0014,env39_shape_3305298596651482022_segment_0030,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.5475234307850836,0.3394993433816191,3.6100046558896455e-12,3.6100046558896455e-12,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0048,39,endpoint_endpoint,318.854767,309.25766,env39_shape_3305298596651482022_segment_0015,env39_shape_3305298596651482022_segment_0017,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0049,39,interior_interior_crossing,266.19401986670425,-105.22486889430718,env39_shape_3305298596651482022_segment_0016,env39_shape_3305298596651482022_segment_0020,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.3991001072572544,0.393347463965434,3.6187941978705403e-10,3.6187941978705403e-10,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0050,39,endpoint_endpoint,147.863861,309.430145,env39_shape_3305298596651482022_segment_0017,env39_shape_3305298596651482022_segment_0025,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,9.72022462519817e-12,9.72022462519817e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0051,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0018,env39_shape_3305298596651482022_segment_0019,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0052,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0018,env39_shape_3305298596651482022_segment_0020,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0053,39,endpoint_endpoint,388.4834,-104.874329,env39_shape_3305298596651482022_segment_0019,env39_shape_3305298596651482022_segment_0020,env39_shape_3305298596651482022,env39_shape_3305298596651482022,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0054,39,endpoint_endpoint,77.58896,-105.765144,env39_shape_3305298596651482022_segment_0020,env39_shape_3305298596651482022_segment_0021,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0055,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0021,env39_shape_3305298596651482022_segment_0022,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0056,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0021,env39_shape_3305298596651482022_segment_0023,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env39_intersection_event_0057,39,endpoint_endpoint,75.49738,4.35697126,env39_shape_3305298596651482022_segment_0021,env39_shape_3305298596651482022_segment_0024,env39_shape_3305298596651482022,env39_shape_3305298596651482022,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
